achnbruavodkodem,avad12hodashim,brutoazmaishnatinew,brutosachirnew,gil,hatavotlobbruto,kamapachot,mishkalprat,sacshnati_lepratnew,schumachacherz,shaotavoday,shaotbdk,hour_income,anashim,hishtalmut,kupotgemel,milgatlimudim,mishkalmb,mosdothul,mosdotnew,pensiaavoda,ribit,sacshnatikolel_lembnew,schirut,labour_force_participation_True,haveIncome_True,chipesshavua_2.0,misparhodashimbituah_1.0,misparhodashimhartzaa_1.0,misparhodashimhartzaa_2.0,misparhodashimhartzaa_4.0,misparhodashimhartzaa_5.0,misparhodashimhartzaa_12.0,misparhodashimshiurprati_1.0,misparhodashimshiurprati_2.0,misparhodashimshiurprati_3.0,misparhodashimshiurprati_4.0,misparhodashimshiurprati_5.0,misparhodashimshiurprati_6.0,misparhodashimshiurprati_7.0,misparhodashimshiurprati_12.0,misparhodashimsmartafut_1.0,misparhodashimsmartafut_2.0,misparhodashimsmartafut_3.0,misparhodashimsmartafut_4.0,misparhodashimsmartafut_5.0,misparhodashimsmartafut_12.0,rmbkt_2.0,rmbkt_3.0,schumachnhartzaa_900.0,schumachnhartzaa_1200.0,schumachnhartzaa_1500.0,schumachnhartzaa_2000.0,schummeshekbayit_200.0,schummeshekbayit_500.0,schummeshekbayit_3000.0,schummeshekbayit_4500.0,shana_2011.0,shana_2012.0,yamim_2.0,yamim_3.0,yamim_4.0,yamim_5.0,yamim_6.0,yamim_7.0,esek_12000.0,esek_18000.0,esek_20000.0,esek_24000.0,esek_60000.0,esek_72000.0,esek_900000.0,k_mispchadarim_2.0,k_mispchadarim_3.0,k_mispchadarim_4.0,k_mispchadarim_5.0,k_mispchadarim_98.0,matzavkatid_2.0,matzavkatid_3.0,matzavkatid_4.0,matzavkatid_5.0,matzavkatid_8.0,matzavkatid_9.0,matzavkavar_2.0,matzavkavar_3.0,matzavkavar_4.0,matzavkavar_5.0,matzavkavar_8.0,matzavkavar_9.0,men18up_1.0,men18up_2.0,men18up_3.0,men18up_4.0,men18up_5.0,men18up_6.0,nefashot15up_2.0,nefashot15up_3.0,nefashot15up_4.0,nefashot15up_5.0,nefashot15up_6.0,nefashot15up_7.0,nefashot15up_8.0,taasukaozeret_2.0,taasukaozeret_3.0,avad12hodashim_was_missing_True,c_sachlemaase_was_missing_True,kamapachot_was_missing_True,shaotavoday_was_missing_True,shaotbdk_was_missing_True
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,1.9296942160637969,-0.6546981438780536,-0.13152768035189122,3.406107188469034,-0.25568718616977837,1.8533952581177113,-0.060560935548880146,-0.20832024563654417,0.3629809451050444,2.4559222365697995,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.4304134383270063,-0.07038900664330865,0.7523752529264944,-0.2814733618232302,-0.05632220492825357,2.2874959261945644,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.2020781571985586,0.5862648195124623,-0.2261221514507066,-0.22692275298204712,1.2258607844023857,0.017352427374102447,-0.28631502141007525,-0.8550476514927654,-0.3079645303805933,-0.060560935548880146,2.461836155835649,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.5696615649624419,-0.07038900664330865,0.19666570592795357,-0.2814733618232302,-0.05632220492825357,-0.7283190740506664,-0.17889393048136717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,0.9381461843185812,0.6559944424992222,-0.13152768035189122,-0.28631502141007525,-0.08253563425695062,0.8792612689353769,-0.060560935548880146,-0.20832024563654417,0.8061675340462418,0.78677923154826,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.38626155929794354,-0.07038900664330865,-0.7797491629909052,-0.2814733618232302,-0.05632220492825357,-0.10172980602588305,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,1.601739704564067,-0.4267516071167883,-0.13152768035189122,-0.28631502141007525,0.6798730788062095,1.5312004411956541,-0.060560935548880146,-0.20832024563654417,0.8061675340462418,1.3696004260407808,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.37277754345181113,-0.07038900664330865,-0.5993044914229383,-0.2814733618232302,-0.05632220492825357,-0.22845967459525454,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,-0.11272040095147809,-0.2261221514507066,-0.30128885536293826,0.8839409792604875,-0.13152768035189122,-0.28631502141007525,-0.4802181455674573,-0.5819397148381249,-0.060560935548880146,0.5199042274922359,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.11793899183722457,-0.07038900664330865,-0.06615794455502713,-0.2814733618232302,-0.05632220492825357,-0.09040927810028945,-0.17889393048136717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,2.9212422478090123,-0.08483180197489022,-0.13152768035189122,-0.28631502141007525,0.2656673387957008,2.969590454055803,-0.060560935548880146,-0.20832024563654417,0.4516182628932839,3.3449223153312704,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.3603311262146567,-0.07038900664330865,-0.4901619854005696,-0.2814733618232302,-0.05632220492825357,1.4552821315281879,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,1.111887516021753,-0.13152768035189122,-0.28631502141007525,-0.9170751395112019,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.5814066669715354,-0.07038900664330865,0.5362616997426066,-0.2814733618232302,-0.05632220492825357,-0.8451868052583819,-0.17889393048136717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,1.7711085027365465,-0.08483180197489022,-0.13152768035189122,-0.28631502141007525,0.590075434189639,1.6975947032228618,-0.060560935548880146,-0.20832024563654417,0.8061675340462418,1.5183537249339505,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.2193169729084925,-0.07038900664330865,-0.4704052695354637,-0.2814733618232302,-0.05632220492825357,-0.07692130110226655,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,1.9296942160637969,-0.7686714122586863,2.8460744741679824,-0.28631502141007525,-0.07293827246555952,1.893984174333642,-0.060560935548880146,-0.20832024563654417,1.0277608285168405,1.3915411898893972,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.29890715104260124,0.2264150515069876,-0.5976314001694969,-0.2814733618232302,-0.05632220492825357,2.243924183214902,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,-0.7970628712355461,-1.5664842909231151,-0.13152768035189122,-0.28631502141007525,1.5371354099710832,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,0.8061675340462418,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.9725260337110425,-0.07038900664330865,0.42333397308301934,-0.2814733618232302,-0.05632220492825357,0.32514538347542404,-0.17889393048136717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,0.5420211741185895,-0.13152768035189122,-0.28631502141007525,0.17861043089680623,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.9235704168303529,-0.07038900664330865,-0.7797491629909052,-0.2814733618232302,-0.05632220492825357,-1.1158909429564863,-0.17889393048136717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
5.921463207637414,-1.1611982316473888,-0.2261221514507066,0.9381461843185812,-1.224564485781217,-0.13152768035189122,-0.28631502141007525,-0.09577574236679921,0.3110164419123485,-0.060560935548880146,-0.20832024563654417,1.0277608285168405,0.6174458832127415,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.5038130677537364,-0.07038900664330865,-0.7797491629909052,-0.2814733618232302,-0.05632220492825357,-0.6432259509790824,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,1.7771610771803243,0.6559944424992222,-0.13152768035189122,-0.28631502141007525,-0.9329792607132484,1.7035409794484957,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.6321476094792877,-0.07038900664330865,-0.7064179293294311,-0.2814733618232302,-0.05632220492825357,0.6464501818948485,-0.17889393048136717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
2.42229671344543,-1.1611982316473888,-0.2261221514507066,0.07054165654151756,-1.3385377541618497,-0.13152768035189122,-0.28631502141007525,0.14134332149489007,-0.2369339270027147,-0.060560935548880146,-0.20832024563654417,0.18570630952856546,0.4350868926975677,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.1849943913298982,-0.07038900664330865,-0.7797491629909052,-0.2814733618232302,-0.05632220492825357,-0.9035395135630748,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,0.19448516050966952,-0.540724875497421,-0.13152768035189122,-0.28631502141007525,-1.067769933700412,0.14866077704862607,-0.060560935548880146,-0.20832024563654417,0.584574239575643,0.2580444908271514,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.6923021428465157,-0.07038900664330865,0.2474428388803582,-0.2814733618232302,-0.05632220492825357,0.35330696628558295,-0.17889393048136717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,-1.2815511199715333,-0.13152768035189122,-0.28631502141007525,-0.06819816629524061,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.5569115915639321,-0.07038900664330865,-0.3036301094849754,-0.2814733618232302,-0.05632220492825357,-0.7104095497613083,-0.17889393048136717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,1.6247672237346,-0.13152768035189122,-0.28631502141007525,0.0014479227781543998,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.008907986194574998,-0.07038900664330865,0.7650124315429135,-0.2814733618232302,-0.05632220492825357,-0.7981326574900349,-0.17889393048136717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,0.4280479057379568,-0.13152768035189122,-0.28631502141007525,-0.4291300069984612,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.1309356961887018,-0.07038900664330865,2.141930935438941,-0.2814733618232302,-0.05632220492825357,-0.11509330115150292,-0.17889393048136717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,0.6902591763822773,-0.7116847780683699,-0.13152768035189122,-0.28631502141007525,0.014200924761970893,0.6357277716397933,-0.060560935548880146,-0.20832024563654417,0.09706899174032599,1.4399221465566883,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.00367944676868426,-0.07038900664330865,-0.4881151184415721,-0.2814733618232302,-0.05632220492825357,2.107402387500731,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,0.9409276134508039,-0.13152768035189122,-0.28631502141007525,-0.11627460372023897,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.5183233272733851,-0.07038900664330865,8.593987835270523,-0.2814733618232302,-0.05632220492825357,3.564765286458976,1.498662228406561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,0.8736955622551422,0.48503453992827317,0.9106330737300644,-0.28631502141007525,-1.292386304020051,0.8301486803141009,-0.060560935548880146,-0.20832024563654417,0.8061675340462418,0.7301735122475296,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-1.528364757445247,-0.07038900664330865,1.425313913672371,-0.2814733618232302,-0.05632220492825357,0.40296363947451336,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,-1.1611982316473888,-0.2261221514507066,-0.7970628712355461,0.7129810766895385,-0.13152768035189122,-0.28631502141007525,-0.6394634399095822,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.0156084103428505,-0.07038900664330865,-0.7797491629909052,2.955149511946509,-0.05632220492825357,1.3681814331614766,-0.17889393048136717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,-0.7970628712355461,1.111887516021753,-0.13152768035189122,-0.28631502141007525,0.5530522855699452,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,1.6925407119286366,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.2926217660624184,-0.07038900664330865,-0.007848934488282224,-0.2814733618232302,-0.05632220492825357,-0.5441237356201021,-0.17889393048136717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,-0.7970628712355461,-0.8256580464490026,-0.13152768035189122,-0.28631502141007525,-0.3496611496447229,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,1.249354122987439,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.5476439799304144,-0.07038900664330865,-0.7797491629909052,-0.2814733618232302,-0.05632220492825357,-1.1158909429564863,-0.17889393048136717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,-0.7970628712355461,0.48503453992827317,-0.13152768035189122,-0.28631502141007525,-1.0018221776556266,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.744985527247949,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.7497380995217868,-0.07038900664330865,1.167835849073613,0.45670378482600865,-0.05632220492825357,-0.4868108170731285,-0.17889393048136717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,0.6902591763822773,0.8269543450701712,-0.13152768035189122,-0.28631502141007525,3.104682850525461,0.6357277716397933,-0.060560935548880146,-0.20832024563654417,0.9834421696227207,0.4503116692711911,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,2.6994933153489016,-0.07038900664330865,-0.3975486716905688,-0.2814733618232302,-0.05632220492825357,1.6184973928167865,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,2.6733552398727087,0.0861281005960588,-0.13152768035189122,-0.28631502141007525,-0.6610057667134136,2.5839957500044624,-0.060560935548880146,-0.20832024563654417,0.8061675340462418,2.310779366567926,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.0917242616685073,-0.07038900664330865,-0.47751590736258964,-0.2814733618232302,-0.05632220492825357,1.5619795717195242,1.079273188684579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,-0.9864519265314036,-0.2261221514507066,0.19448516050966952,-1.4525110225424824,-0.13152768035189122,-0.28631502141007525,1.4744221114294327,-0.7442953797018473,-0.060560935548880146,-0.20832024563654417,-0.3017989383067516,1.5850650165585614,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.5390869320379985,-0.07038900664330865,-0.7797491629909052,-0.2814733618232302,-0.05632220492825357,-1.0573112382962349,-0.17889393048136717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.2020781571985586,0.9357574297444325,-0.2261221514507066,-0.7970628712355461,-0.3697649729264719,-0.13152768035189122,-0.28631502141007525,-0.04970755954174074,-0.8254732121337085,-0.060560935548880146,-0.20832024563654417,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.2229322722327998,-0.07038900664330865,-0.37738851538137064,-0.2814733618232302,-0.05632220492825357,1.910505016443002,-0.17889393048136717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.2020781571985586,-0.2874667060674632,-0.2261221514507066,0.4919495700332342,-0.7116847780683699,8.354638460029749,-0.28631502141007525,-1.0733203961852598,-0.1821388901112084,-0.060560935548880146,4.282397338657599,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,-0.6358662981656252,-0.07038900664330865,-0.3050006204053476,-0.2814733618232302,-0.05632220492825357,0.9712783054674841,-0.17889393048136717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.2020781571985586,0.7610111246284474,-0.2261221514507066,1.1860331922548852,-0.882644680639319,0.7617529660040708,-0.28631502141007525,-0.49082765212785606,0.9726157762320173,-0.060560935548880146,7.073924485651256,-0.9665788217185476,-0.7372209034714058,-0.08663972631536085,-0.04570045755918214,-0.05889367575046365,-0.13880872542456704,0.26673662402823256,-0.07038900664330865,-0.468922032608654,-0.2814733618232302,-0.05632220492825357,-0.4031834070285644,-0.17889393048136717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
